time,x,y,z,heartbeat,label
17460.0,-0.4471282999999999,0.5060577,-0.7362671,48.0,2
17490.0,-0.44764709999999996,0.5085297000000001,-0.7333679,49.0,2
17520.0,-0.44567870000000004,0.513443,-0.7343597,49.0,2
17550.0,-0.4510956,0.5085602,-0.7304688,49.0,2
17580.0,-0.44960020000000006,0.5050964,-0.7338409,49.0,2
17610.0,-0.4526215,0.5095978,-0.7217102,50.0,1
17640.0,-0.4506531,0.5169372999999999,-0.7266235,47.0,1
17670.0,-0.45962520000000007,-0.176239,-0.8704834000000001,49.0,1
17700.0,-0.45376590000000006,-0.1864624,-0.8596649,47.0,2
17730.0,-0.44041440000000004,-0.1493225,-0.8856354,46.0,2
17760.0,-0.4389648,-0.14784239999999998,-0.8841705,49.0,2
17790.0,-0.4359894,-0.1508026,-0.8856049000000001,49.0,2
17820.0,-0.4364929,-0.14784239999999998,-0.8851318000000001,48.0,2
17850.0,-0.4325562,-0.14736939999999998,-0.8860931000000001,48.0,2
17880.0,-0.4379883,-0.1478271,-0.8827056999999999,49.0,2
17910.0,-0.4320526,-0.149826,-0.8865509,50.0,2
17940.0,-0.43403630000000004,-0.14785770000000004,-0.8856049000000001,48.0,2
17970.0,-0.43302920000000006,-0.1493378,-0.8875427,49.0,2
18000.0,-0.4369812,-0.1493225,-0.8851318000000001,49.0,2
18030.0,-0.4350281,-0.14636229999999997,-0.8841553,49.0,2
18060.0,-0.4349976,-0.14689639999999998,-0.8890228000000001,49.0,2
18090.0,-0.4315643,-0.1483612,-0.8875427,49.0,2
18120.0,-0.4369659000000001,-0.1557159,-0.8855743,49.0,2
18150.0,-0.4320679,-0.14785770000000004,-0.8860779000000001,49.0,2
18180.0,-0.4305725,-0.1488495,-0.8875274999999999,49.0,2
18210.0,-0.42767330000000003,-0.11108399999999999,-0.8955383,49.0,1
18240.0,-0.4285889,-0.1664886,-0.8830261,54.0,1
18270.0,-0.4335022,-0.1630707,-0.885025,45.0,1
18300.0,-0.43153379999999997,-0.1650391,-0.8859710999999999,49.0,1
18330.0,-0.46412659999999994,-0.14674379999999998,-0.8672791,49.0,1
18360.0,-0.4606628,-0.1389465,-0.8765564,47.0,1
18390.0,-0.46113590000000004,-0.142395,-0.8770294,48.0,2
18420.0,-0.4591522,-0.14096070000000002,-0.8823853000000002,48.0,2
18450.0,-0.4503174,-0.1428833,-0.8769684000000001,48.0,2
18480.0,-0.44982910000000004,-0.1419067,-0.8779449,50.0,2
18510.0,-0.45343019999999995,-0.026123,-0.896698,48.0,2
18540.0,-0.4549407999999999,-0.0270538,-0.8889007999999999,50.0,2
18570.0,-0.45248409999999994,-0.0265656,-0.8893738000000001,49.0,0
18600.0,-0.3405762,-0.032775900000000004,-0.9359283000000002,54.0,1
18630.0,-0.3479462,-0.037185699999999995,-0.9349823,47.0,1
18660.0,-0.3538666,-0.038147,-0.9315948000000001,47.0,1
18690.0,-0.34844970000000003,-0.0391235,-0.9305878000000001,48.0,2
18720.0,-0.3469543,-0.038681,-0.9364165999999999,50.0,2
18750.0,-0.34942629999999997,-0.0450287,-0.9315338,50.0,2
18780.0,-0.3474426,-0.0425873,-0.9349365,50.0,2
18810.0,-0.34793090000000004,-0.0445557,-0.93396,50.0,2
18840.0,-0.34989929999999997,-0.0425873,-0.9349518,50.0,2
18870.0,-0.3484344,-0.0420837,-0.9334869,49.0,2
18900.0,-0.34303279999999997,-0.0410919,-0.9320068000000001,50.0,2
18930.0,-0.3518677,-0.0465088,-0.9339752,50.0,2
18960.0,-0.3518982,-0.0455017,-0.9291077,50.0,2
18990.0,-0.34793090000000004,-0.045043900000000005,-0.9334716999999999,50.0,2
19020.0,-0.34646609999999994,-0.0416107,-0.9344482,50.0,2
19050.0,-0.3459778,-0.0499268,-0.9305114999999999,50.0,2
19080.0,-0.3484192,-0.040634199999999995,-0.9364165999999999,50.0,2
19110.0,-0.3528137,-0.0470581,-0.9403075999999999,50.0,2
19140.0,-0.3548126,-0.0465088,-0.9330139000000001,50.0,2
19170.0,-0.3882599,0.1074066,-0.9063873,50.0,0
19200.0,-0.3669739,0.0837097,-0.9231719999999999,48.0,1
19230.0,-0.3547668,0.13230899999999998,-0.9268036000000001,58.0,1
19260.0,-0.3478088,0.110199,-0.9290619000000001,49.0,1
19290.0,-0.3448792,0.114624,-0.9281005999999999,49.0,1
19320.0,-0.349823,0.1239624,-0.9267273000000001,50.0,1
19350.0,-0.3463745,0.1239624,-0.9281616,49.0,2
19380.0,-0.35626220000000003,0.13284300000000002,-0.9229126,50.0,1
19410.0,-0.3562775,0.13725279999999998,-0.9229431,50.0,2
19440.0,-0.3518219,0.1323395,-0.9238586,48.0,2
19470.0,-0.34490970000000004,0.12544249999999998,-0.9276733,50.0,2
19500.0,-0.3493805,0.129425,-0.9204254000000001,50.0,1
19530.0,-0.32319640000000005,0.1135864,-0.9367370999999999,48.0,1
19560.0,-0.3207092,0.1096344,-0.9386443999999999,48.0,2
19590.0,-0.3261108,0.11012269999999999,-0.9396515,48.0,1
19620.0,-0.327652,0.11999510000000001,-0.9338684000000002,50.0,2
19650.0,-0.3182526,0.11454769999999999,-0.9401245,50.0,1
19680.0,-0.31681820000000005,0.1253815,-0.9367675999999999,48.0,1
19710.0,-0.3157196,0.088974,-0.9443359,49.0,1
19740.0,-0.3147583,0.0983124,-0.9434051999999999,50.0,2
19770.0,-0.3256531,0.1062469,-0.9332886,50.0,2
19800.0,-0.3132935,0.1002655,-0.9438934000000001,50.0,1
19830.0,-0.3162384,0.10371400000000001,-0.9439392,50.0,0
19860.0,-0.32521059999999996,0.13471979999999997,-0.934433,48.0,2
19890.0,-0.3232422,0.1347046,-0.9368591000000001,49.0,2
19920.0,-0.3227844,0.14013670000000003,-0.9325104,50.0,2
19950.0,-0.3222656,0.13471979999999997,-0.9344177,50.0,2
19980.0,-0.32325740000000003,0.1386414,-0.9359130999999999,47.0,2
20010.0,-0.32275390000000004,0.144516,-0.9388733,50.0,2
20040.0,-0.3203125,0.1430664,-0.9359283000000002,50.0,2
20070.0,-0.3227692,0.1450348,-0.9354553,48.0,2
20100.0,-0.3222961,0.1416168,-0.9320221,49.0,5
20130.0,-0.3301849,0.14360050000000002,-0.9291687,50.0,5
20160.0,-0.3213043,0.14651489999999998,-0.934494,49.0,5
20190.0,-0.32771300000000003,0.14553829999999998,-0.9325713999999999,49.0,5
20220.0,-0.324234,0.1352234,-0.9339447,47.0,5
20250.0,-0.3301544,0.1445465,-0.9340363000000002,49.0,5
20280.0,-0.3272095,0.1430664,-0.9345093000000001,59.0,5
20310.0,-0.3227844,0.15190120000000001,-0.9355011000000001,50.0,5
20340.0,-0.3223114,0.14997860000000002,-0.9315948000000001,50.0,5
20370.0,0.0944824,-0.6297455,-0.6560210999999999,56.0,5
20400.0,-0.2386627,0.0038147,-0.9706421000000001,50.0,5
20430.0,-0.2328033,0.015136700000000001,-0.9682312,51.0,5
20460.0,-0.2648163,0.1980438,-0.9427643,49.0,5
20490.0,-0.2682495,0.1931305,-0.942749,52.0,5
20520.0,-0.2761078,0.1779175,-0.9402618,61.0,5
20550.0,-0.28053279999999997,0.1847839,-0.942276,47.0,5
20580.0,-0.2825165,0.18185420000000002,-0.938858,48.0,5
20610.0,-0.29422,0.14842220000000003,-0.9431152,46.0,5
20640.0,-0.2779541,0.1449585,-0.9478607,47.0,5
20670.0,-0.2759857,0.1464081,-0.9493256,46.0,5
20700.0,-0.2764587,0.1405182,-0.9497833000000001,49.0,5
20730.0,-0.2794342,0.14837650000000002,-0.9488678,49.0,5
20760.0,-0.2863159,0.1493683,-0.9489136,51.0,5
20790.0,-0.27891540000000004,0.14344790000000002,-0.9507904,53.0,5
20820.0,-0.28338620000000003,0.14840699999999998,-0.9449921,52.0,5
20850.0,-0.283371,0.1513214,-0.9489136,55.0,5
20880.0,-0.2814178,0.1469269,-0.9454651,56.0,5
20910.0,-0.2883148,0.1508636,-0.9440613000000001,58.0,5
20940.0,-0.2809143,0.14887999999999998,-0.9469299000000001,62.0,5
20970.0,-0.2700348,0.1326447,-0.9526215,55.0,5
21000.0,-0.27102659999999995,0.13362120000000002,-0.9516449,51.0,5
21030.0,-0.2720032,0.1311646,-0.9516449,54.0,5
21060.0,-0.2749023,0.11738589999999999,-0.9549866,52.0,5
21090.0,-0.2699585,0.1477203,-0.9712219000000001,52.0,5
21120.0,-0.27893070000000003,0.13955689999999998,-0.9473572,47.0,5
21150.0,-0.2685547,0.133606,-0.9545593000000001,51.0,5
21180.0,-0.2739563,0.1331177,-0.9536133,49.0,5
21210.0,-0.2750244,0.1489105,-0.9449463,50.0,5
21240.0,-0.2794342,0.1459503,-0.9464264000000001,50.0,5
21270.0,-0.2686005,0.1449432,-0.9487915000000001,50.0,5
21300.0,-0.2725677,0.1513519,-0.9468994000000001,49.0,5
21330.0,-0.2710571,0.1473846,-0.9507599,49.0,5
21360.0,-0.2686005,0.14984129999999998,-0.9507599,49.0,5
21390.0,-0.2695618,0.1365814,-0.9511719000000001,48.0,5
21420.0,-0.2665558,0.1267242,-0.9559631,48.0,5
21450.0,-0.27493290000000004,0.13017269999999997,-0.9545745999999999,47.0,5
21480.0,-0.2724152,0.1026611,-0.9543915000000001,48.0,5
21510.0,-0.269455,0.10314939999999999,-0.9553528,48.0,5
21540.0,-0.2733917,0.10264589999999998,-0.955368,49.0,5
21570.0,-0.27836609999999995,0.11202999999999999,-0.9496155000000001,50.0,5
21600.0,-0.2719116,0.10510250000000002,-0.9563599,49.0,5
21630.0,-0.2798462,0.1218262,-0.9526062,49.0,5
21660.0,-0.2719574,0.1178894,-0.9539948,49.0,5
21690.0,-0.2734375,0.11936949999999999,-0.95401,50.0,5
21720.0,-0.2832947,0.12869260000000002,-0.9546203999999999,50.0,5
21750.0,-0.2749634,0.1287537,-0.9472655999999999,50.0,5
21780.0,-0.28034970000000003,0.1228333,-0.9501801,50.0,5
21810.0,-0.2827759,0.1154327,-0.9530639999999999,50.0,5
21840.0,-0.28721620000000003,0.11839289999999998,-0.9511719000000001,50.0,5
21870.0,-0.28672790000000004,0.1198578,-0.9521484,50.0,2
21900.0,-0.2852478,0.1203461,-0.9526215,51.0,2
21930.0,-0.2877197,0.11987300000000001,-0.9516601999999998,50.0,2
21960.0,-0.2852936,0.12237550000000001,-0.9448395,50.0,2
21990.0,-0.2842865,0.1242981,-0.9506988999999999,50.0,2
22020.0,-0.25737,0.17787170000000002,-0.9469757,62.0,1
22050.0,-0.26283259999999997,0.192627,-0.9436798000000001,46.0,2
22080.0,-0.2676697,0.16850279999999998,-0.9508667,48.0,2
22110.0,-0.26571659999999997,0.1675568,-0.9464722,49.0,2
22140.0,-0.26474000000000003,0.17247010000000002,-0.947464,49.0,2
22170.0,-0.26330570000000003,0.18721010000000002,-0.9456024,50.0,2
22200.0,-0.26330570000000003,0.1886902,-0.9451294,50.0,2
22230.0,-0.2662659,0.18574520000000003,-0.9441528,50.0,2
22260.0,-0.2652893,0.1877289,-0.9431763000000001,50.0,2
22290.0,-0.2657623,0.1862335,-0.9456177,47.0,2
22320.0,-0.2662659,0.18722529999999998,-0.9431915000000001,50.0,2
22350.0,-0.2662811,0.1906891,-0.9417419,50.0,2
22380.0,-0.264801,0.1916504,-0.9427184999999999,50.0,2
22410.0,-0.2667542,0.1857605,-0.9431763000000001,50.0,2
22440.0,-0.2711945,0.1857758,-0.9407654000000001,50.0,2
22470.0,-0.2642975,0.1911469,-0.9461212,50.0,2
22500.0,-0.2662811,0.1901855,-0.9432068000000001,50.0,2
22530.0,-0.2707062,0.19213870000000002,-0.9447021000000001,50.0,2
22560.0,-0.2658081,0.1916656,-0.9407806000000001,49.0,2
22590.0,-0.26283259999999997,0.1901703,-0.9436646000000001,47.0,2
22620.0,-0.28822329999999996,0.1189117,-0.9482574,49.0,1
22650.0,-0.2803955,0.1375732,-0.9488068000000001,47.0,1
22680.0,-0.284317,0.1356049,-0.9502869,47.0,2
22710.0,-0.2809143,0.14300539999999998,-0.944458,48.0,2
22740.0,-0.28041079999999996,0.1449432,-0.947876,48.0,2
22770.0,-0.280426,0.1488953,-0.9464416999999999,50.0,2
22800.0,-0.283905,0.1508942,-0.9420929,49.0,2
22830.0,-0.27796940000000003,0.14791870000000001,-0.9449615,50.0,2
22860.0,-0.28240970000000004,0.1513519,-0.9450073,49.0,2
22890.0,-0.2834015,0.1499023,-0.9425659,50.0,2
22920.0,-0.28685,0.1557922,-0.9431152,49.0,2
22950.0,-0.2804565,0.1543121,-0.9435576999999999,49.0,2
22980.0,-0.2789612,0.15036010000000002,-0.9464416999999999,49.0,2
23010.0,-0.2774811,0.1508484,-0.9478912,48.0,2
23040.0,-0.2745514,0.1547852,-0.9459533999999999,49.0,2
23070.0,-0.2814331,0.152832,-0.9450073,48.0,2
23100.0,-0.2769928,0.1547699,-0.9488983,49.0,2
23130.0,-0.2804413,0.1552734,-0.9464874,49.0,2
23160.0,-0.2745361,0.1513519,-0.9464264000000001,49.0,2
23190.0,-0.2764893,0.151825,-0.9479065000000001,49.0,2
23220.0,-0.279953,0.15625,-0.9469757,49.0,2
23250.0,-0.2765045,0.1523285,-0.9474181999999999,50.0,2
23280.0,-0.27798459999999997,0.1631165,-0.9494324000000001,49.0,2
23310.0,-0.2814331,0.1577301,-0.9474792,50.0,2
23340.0,-0.2809448,0.15628050000000002,-0.9445495999999999,49.0,2
23370.0,-0.283905,0.1577454,-0.9455414000000001,49.0,2
23400.0,-0.2770538,0.1739655,-0.9436493,50.0,2
23430.0,-0.2785492,0.1764374,-0.9422149999999999,50.0,2
23460.0,-0.282486,0.1808319,-0.9442139,50.0,2
23490.0,-0.2775574,0.17347720000000003,-0.9421997,50.0,2
23520.0,-0.275589,0.17494200000000001,-0.9436493,50.0,2
23550.0,-0.275589,0.1788635,-0.9451447000000001,50.0,2
23580.0,-0.280014,0.17300420000000002,-0.9412231,49.0,2
23610.0,-0.2765808,0.1759491,-0.9412231,49.0,2
23640.0,-0.2780762,0.1774292,-0.9397888000000001,49.0,2
23670.0,-0.2740784,0.1739349,-0.9480133,50.0,2
23700.0,-0.2819977,0.1759491,-0.9402924000000001,49.0,2
23730.0,-0.27607729999999997,0.1739655,-0.943161,50.0,2
23760.0,-0.275589,0.17347720000000003,-0.943161,49.0,2
23790.0,-0.2790222,0.1734619,-0.9451294,48.0,2
23820.0,-0.2795105,0.170517,-0.9446259,49.0,2
23850.0,-0.27508540000000004,0.17053220000000002,-0.9431305,49.0,2
23880.0,-0.2800293,0.17495729999999998,-0.9417267,49.0,2
23910.0,-0.2740936,0.17543029999999998,-0.9455872,50.0,2
23940.0,-0.2790222,0.16905209999999998,-0.943634,50.0,2
23970.0,-0.2780457,0.1729889,-0.942688,49.0,2
24000.0,-0.2765656,0.1710205,-0.943634,49.0,2
24030.0,-0.276062,0.1724854,-0.9446106,49.0,2
24060.0,-0.2770538,0.1714935,-0.9446106,49.0,2
24090.0,-0.28149409999999997,0.17053220000000002,-0.9417114,50.0,2
24120.0,-0.27853390000000006,0.1788483,-0.9466094999999999,49.0,0
24150.0,-0.34819029999999995,0.0703735,-0.9346619,77.0,0
24180.0,-0.3009644,-0.1276245,-0.9448700000000001,86.0,1
24210.0,-0.3004913,-0.1148682,-0.9468841999999998,86.0,2
24240.0,-0.30101009999999995,-0.1158295,-0.9429931999999999,46.0,1
24270.0,-0.3009949,-0.11779790000000001,-0.944931,48.0,1
24300.0,-0.3044281,-0.1094818,-0.9479218,48.0,1
24330.0,-0.3014832,-0.11437989999999999,-0.9459228999999999,47.0,2
24360.0,-0.29901120000000003,-0.1168365,-0.9478455,45.0,2
24390.0,-0.30197140000000006,-0.1227112,-0.9434357,49.0,2
24420.0,-0.3054657,-0.11724849999999999,-0.9371643,47.0,2
24450.0,-0.29901120000000003,-0.12075810000000001,-0.9453888,48.0,5
24480.0,-0.298996,-0.1212769,-0.9492798000000001,46.0,5
24510.0,-0.3014374,-0.1261749,-0.9482879999999999,47.0,2
24540.0,-0.3009644,-0.13252260000000002,-0.9428863999999999,47.0,2
24570.0,-0.3029633,-0.1280823,-0.9395142,47.0,2
24600.0,-0.2975006,-0.12373350000000001,-0.9502258,48.0,0
24630.0,-0.3029175,-0.1403809,-0.9428558000000001,45.0,2
24660.0,-0.32806399999999997,-0.11923219999999998,-0.9382476999999999,45.0,1
24690.0,-0.3230896,-0.169281,-0.9301299999999999,46.0,1
24720.0,-0.32402040000000004,-0.22221370000000001,-0.9166565000000001,46.0,2
24750.0,-0.3294525,-0.22463989999999998,-0.9113159,48.0,1
24780.0,-0.3259735,-0.22517399999999999,-0.9181060999999999,45.0,2
24810.0,-0.3235321,-0.21389770000000002,-0.919632,47.0,1
24840.0,-0.3230438,-0.2134094,-0.9205933000000001,48.0,2
24870.0,-0.32402040000000004,-0.2153625,-0.9191284,48.0,2
24900.0,-0.3210602,-0.2192993,-0.9195861999999999,49.0,2
24930.0,-0.3239594,-0.22819520000000001,-0.9268494,48.0,2
24960.0,-0.32696529999999996,-0.2241821,-0.9171448,48.0,2
24990.0,-0.22912600000000002,0.1207886,-0.9630127,51.0,1
25020.0,-0.22569270000000002,0.1354828,-0.9674683000000001,46.0,2
25050.0,-0.2291565,0.13159179999999998,-0.9626007,46.0,2
25080.0,-0.23117070000000003,0.1399841,-0.9577941999999999,47.0,2
25110.0,-0.2276917,0.13845829999999998,-0.9636078000000001,47.0,2
25140.0,-0.2286987,0.1384888,-0.9597167999999999,48.0,2
25170.0,-0.23262020000000003,0.1389618,-0.9621735,48.0,2
25200.0,-0.22427370000000002,0.1443787,-0.9611815999999999,47.0,1
25230.0,-0.2257538,0.15270999999999998,-0.9627075,46.0,2
25260.0,-0.2242889,0.1532135,-0.9622191999999999,47.0,2
25290.0,-0.22380070000000002,0.15615839999999998,-0.9627228000000001,47.0,2
25320.0,-0.2277527,0.1561737,-0.9608002,48.0,2
25350.0,-0.22920229999999997,0.1517334,-0.9622344999999999,47.0,2
25380.0,-0.2218475,0.15469360000000001,-0.9602661,48.0,2
25410.0,-0.225296,0.15470889999999998,-0.9588165000000001,49.0,2
25440.0,-0.22183229999999998,0.15174870000000001,-0.9602509,48.0,2
25470.0,-0.2203674,0.1596069,-0.9612579,48.0,2
25500.0,-0.220871,0.156662,-0.9602661,48.0,2
25530.0,-0.220871,0.1620636,-0.9598083000000001,49.0,2
25560.0,-0.22383119999999998,0.15863039999999998,-0.9593200999999999,48.0,2
25590.0,-0.22283939999999997,0.1615753,-0.9608002,48.0,2
25620.0,-0.2198792,0.1605835,-0.9607697000000001,48.0,2
25650.0,-0.19638060000000002,0.2843323,-0.9019775,49.0,0
25680.0,-0.3261108,-0.11482239999999999,-0.9397278,50.0,1
25710.0,-0.32019040000000004,-0.1266022,-0.9386443999999999,44.0,2
25740.0,-0.3201599,-0.1521149,-0.9336243000000001,46.0,2
25770.0,-0.31719970000000003,-0.1501617,-0.9355621,48.0,2
25800.0,-0.3226166,-0.1501465,-0.9331665000000001,48.0,2
25830.0,-0.3226166,-0.1609192,-0.9301758,47.0,2
25860.0,-0.3167267,-0.1560059,-0.9296875,49.0,2
25890.0,-0.3221283,-0.1555328,-0.9311828999999999,52.0,1
25920.0,-0.3196564,-0.1481934,-0.9355926999999999,46.0,2
25950.0,-0.3201599,-0.1452484,-0.9365844999999999,47.0,2
25980.0,-0.3196716,-0.15161129999999998,-0.9326476999999999,49.0,2
26010.0,-0.3216248,-0.1526031,-0.9331360000000001,49.0,1
26040.0,-0.3191833,-0.1481781,-0.9326629999999999,46.0,1
26070.0,-0.3181915,-0.1467133,-0.9341278000000001,46.0,1
26100.0,-0.3285217,-0.1560211,-0.9307251,48.0,2
26130.0,-0.32115170000000004,-0.1437531,-0.9331969999999999,48.0,2
26160.0,-0.3255768,-0.15307620000000002,-0.9317017,49.0,2
26190.0,-0.32359309999999997,-0.1501465,-0.9336548000000001,48.0,2
26220.0,-0.3240967,-0.1491699,-0.9336700000000001,49.0,2
26250.0,-0.3236084,-0.1491547,-0.9322052,48.0,2
26280.0,-0.3236084,-0.1520996,-0.9317017,47.0,2
26310.0,-0.32310490000000003,-0.1452484,-0.9356384,48.0,2
26340.0,-0.32310490000000003,-0.14965820000000002,-0.9336548000000001,49.0,2
26370.0,-0.3221283,-0.1388855,-0.9380951,49.0,2
26400.0,-0.3240814,-0.1486816,-0.9351349,48.0,2
26430.0,-0.3196869,-0.14620970000000003,-0.9326781999999999,48.0,2
26460.0,-0.3187256,-0.1407776,-0.9302826,49.0,2
26490.0,-0.3211365,-0.1467285,-0.9365844999999999,49.0,2
26520.0,-0.3236084,-0.14768979999999998,-0.9341583000000001,49.0,2
26550.0,-0.3201599,-0.1457214,-0.9341431,48.0,2
26580.0,-0.3206482,-0.15065,-0.9350891,49.0,2
26610.0,-0.32705690000000004,-0.15013120000000002,-0.9322205,49.0,2
26640.0,-0.3152466,-0.1457214,-0.9346008,48.0,2
26670.0,-0.31916809999999995,-0.146225,-0.9356078999999999,50.0,2
26700.0,-0.32164,-0.1506195,-0.9316863999999999,49.0,2
26730.0,-0.32164,-0.146225,-0.9346466,49.0,2
26760.0,-0.3196716,-0.1452332,-0.9336700000000001,49.0,2
26790.0,-0.3201599,-0.1437836,-0.9365996999999999,49.0,2
26820.0,-0.31867979999999996,-0.1437683,-0.9356078999999999,49.0,2
26850.0,-0.3167267,-0.1423035,-0.9356078999999999,49.0,2
26880.0,-0.32359309999999997,-0.1491699,-0.9341431,49.0,2
26910.0,-0.32121279999999997,-0.1378174,-0.9268950999999999,49.0,2
26940.0,0.1978302,-0.314682,-0.8896790000000001,61.0,0
26970.0,-0.33738709999999994,-0.1506195,-0.9308166999999999,48.0,0
27000.0,-0.32463070000000005,-0.1339264,-0.9322968,47.0,0
27030.0,-0.3255768,-0.1359253,-0.9371643,48.0,1
27060.0,-0.3265991,-0.1275482,-0.9333190999999998,47.0,1
27090.0,-0.3270721,-0.1339569,-0.93573,48.0,1
27120.0,-0.32756040000000003,-0.13052370000000002,-0.9362334999999999,49.0,2
27150.0,-0.3260956,-0.131485,-0.9347534,48.0,2
27180.0,-0.3246155,-0.1447296,-0.9312591999999998,50.0,2
27210.0,-0.3260651,-0.1486664,-0.9327087,47.0,2
27240.0,-0.3270721,-0.14080810000000002,-0.9332428,48.0,0
27270.0,-0.3280487,-0.1422729,-0.9317780000000001,48.0,1
27300.0,-0.3270721,-0.13835139999999999,-0.9332581,48.0,0
27330.0,-0.31974790000000003,-0.10105900000000001,-0.9388122999999999,74.0,1
27360.0,-0.3231812,-0.1015778,-0.9412537,47.0,1
27390.0,-0.3177643,-0.0976562,-0.9436798000000001,47.0,1
27420.0,-0.31877140000000004,-0.094696,-0.9407806000000001,50.0,1
27450.0,-0.3202362,-0.09814450000000001,-0.9417419,48.0,1
27480.0,-0.3158112,-0.0907898,-0.9446869000000001,48.0,2
27510.0,-0.324173,-0.09567260000000001,-0.9408112,49.0,2
27540.0,-0.3118896,-0.0932159,-0.9412384,48.0,2
27570.0,-0.316803,-0.0853882,-0.9442444,48.0,5
27600.0,-0.3088989,-0.0702515,-0.9559784,48.0,5
27630.0,-0.31481929999999997,-0.10011289999999999,-0.9421844000000001,48.0,5
27660.0,-0.3167725,-0.1010895,-0.9421997,45.0,5
27690.0,-0.3172607,-0.09179689999999999,-0.9476165999999999,49.0,5
27720.0,-0.32022090000000003,-0.10255430000000001,-0.9417267,45.0,5
27750.0,-0.3123474,-0.0991516,-0.9450989,46.0,5
27780.0,-0.3172607,-0.10452269999999998,-0.9421844000000001,47.0,5
27810.0,-0.317749,-0.1040344,-0.9421844000000001,50.0,5
27840.0,-0.31430050000000004,-0.09866330000000001,-0.9456024,58.0,5
27870.0,-0.31529240000000003,-0.1055145,-0.9431305,55.0,5
27900.0,-0.3182526,-0.11480710000000001,-0.9377440999999999,55.0,5
27930.0,-0.3182526,-0.1138306,-0.9377440999999999,53.0,5
27960.0,-0.3148041,-0.1064911,-0.9426421999999999,49.0,5
27990.0,-0.3138275,-0.10549929999999999,-0.9416655999999999,50.0,5
28020.0,-0.3177643,-0.11528019999999999,-0.9348145,55.0,5
28050.0,-0.317276,-0.1089172,-0.9382476999999999,49.0,5
28080.0,-0.3143158,-0.10600280000000001,-0.9421539000000001,45.0,5
28110.0,-0.3182373,-0.1138306,-0.9387207000000001,49.0,5
28140.0,-0.317749,-0.11138920000000001,-0.9411620999999999,52.0,5
28170.0,-0.31430050000000004,-0.10894780000000001,-0.9416504000000001,50.0,5
28200.0,-0.32020570000000004,-0.1177673,-0.9387054,53.0,5
28230.0,-0.31971740000000004,-0.120697,-0.9372253,52.0,5
28260.0,-0.31430050000000004,-0.11286929999999999,-0.9421082000000001,49.0,5
28290.0,-0.3143311,-0.10450739999999999,-0.9397278,50.0,5
28320.0,-0.28404240000000003,0.20004270000000002,-0.9375305,67.0,5
28350.0,-0.28405759999999997,0.2025146,-0.9355926999999999,47.0,5
28380.0,-0.2953949,0.2089081,-0.9327698,46.0,5
28410.0,-0.2761841,0.20005799999999999,-0.9355315999999999,56.0,5
28440.0,-0.3210907,-0.1776276,-0.9315186,45.0,5
28470.0,-0.307312,-0.1707764,-0.9353790000000001,43.0,5
28500.0,-0.31272890000000003,-0.17813110000000001,-0.9319610999999999,47.0,5
28530.0,-0.2955322,-0.146759,-0.9417877,48.0,5
28560.0,-0.2975159,-0.14184570000000002,-0.9408569,45.0,5
28590.0,-0.3004608,-0.1462555,-0.9398804000000001,50.0,5
28620.0,-0.2860718,-0.229187,-0.9300232,59.0,5
28650.0,-0.293457,-0.2414093,-0.9226989999999999,45.0,5
28680.0,-0.2924805,-0.240921,-0.9221954,47.0,5
28710.0,-0.2975616,-0.2455902,-0.8900604,50.0,5
28740.0,-0.2969208,-0.23452759999999997,-0.9217834,50.0,5
28770.0,-0.2886658,-0.1183167,-0.9487457,46.0,5
28800.0,-0.2901459,-0.1222382,-0.9472655999999999,46.0,5
28830.0,-0.28474429999999995,-0.12319949999999999,-0.945282,47.0,5
28860.0,-0.2886658,-0.1207886,-0.949707,50.0,5
28890.0,-0.2896729,-0.10606379999999999,-0.9512634,50.0,5
28920.0,-0.28569029999999995,-0.1301117,-0.9486541999999999,51.0,5
28950.0,-0.2901611,-0.11340330000000001,-0.9473267,53.0,5
28980.0,-0.2911224,-0.1281281,-0.9472351000000001,55.0,5
29010.0,-0.2965851,-0.12608339999999998,-0.9365691999999999,53.0,5
29040.0,-0.2945709,-0.1310425,-0.9428558000000001,53.0,5
29070.0,-0.2906189,-0.1193237,-0.9516754000000001,50.0,5
29100.0,-0.28915409999999997,-0.12028499999999999,-0.9487305,48.0,5
29130.0,-0.29051209999999994,-0.1488495,-0.9588013000000001,47.0,5
29160.0,-0.2935791,-0.12911989999999998,-0.9467620999999999,49.0,5
29190.0,-0.28768920000000003,-0.12565610000000002,-0.9447937,48.0,5
29220.0,-0.28509520000000005,-0.21154789999999998,-0.9354858,49.0,5
29250.0,-0.29443359999999996,-0.21646120000000002,-0.9350280999999999,47.0,5
29280.0,-0.292511,-0.2198029,-0.9233093000000001,45.0,5
29310.0,-0.37211609999999995,-0.0101776,-0.9338226000000001,48.0,5
29340.0,-0.32521059999999996,-0.078476,-0.9394684000000001,44.0,5
29370.0,-0.327652,-0.0823975,-0.9389648000000002,46.0,5
29400.0,-0.3206482,-0.09873960000000001,-0.9553833,50.0,5
0.0,-0.3999023,0.20657350000000002,-0.8964081,62.0,-1
30.0,-0.3562012,0.1494598,-0.9245911,70.0,-1
60.0,-0.3541565,0.155304,-0.9294280999999999,59.0,-1
90.0,-0.3532715,0.15580750000000002,-0.9250335999999999,62.0,-1
120.0,-0.3045197,0.2814178,-0.9135742,66.0,-1
150.0,-0.5457306,-0.008316,-0.8085631999999999,59.0,-1
